"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9858040870","2022-09-06T01:00:46.252007+00:00","LINK-PERP","buy","Market","20.6","7.484","154.1704","0.1046817016","USD","false"
"9858040432","2022-09-06T01:00:45.320458+00:00","FXS-PERP","buy","Market","2.2","6.5075","14.316500000000001","0.0097209035","USD","false"
"9858040182","2022-09-06T01:00:44.845655+00:00","CEL-PERP","buy","Market","10.1","1.526","15.4126","0.0104651554","USD","false"
"9858038950","2022-09-06T01:00:42.673223+00:00","AVAX-PERP","buy","Market","0.7","20.352","14.2464","0.0096733056","USD","false"
"9858034961","2022-09-06T01:00:34.083568+00:00","FTM-PERP","buy","Market","55","0.2703","14.866499999999998","0.0100943535","USD","false"
"9858034838","2022-09-06T01:00:33.452219+00:00","SNX-PERP","buy","Market","5","3.0445","15.2225","0.0103360775","USD","false"
"9858034576","2022-09-06T01:00:32.867201+00:00","MATIC-PERP","buy","Market","129","0.9045775","116.6904975","0.0792328478025","USD","false"
"9858033231","2022-09-06T01:00:29.193034+00:00","NEAR-PERP","buy","Market","3.5","4.353","15.235499999999998","0.0103449045","USD","false"
"9858031008","2022-09-06T01:00:25.954726+00:00","GALA-PERP","buy","Market","290","0.0517","14.993","0.010180247","USD","false"
"9858030480","2022-09-06T01:00:25.157106+00:00","RUNE-PERP","buy","Market","7.8","1.9595","15.2841","0.0103779039","USD","false"
"9858028598","2022-09-06T01:00:23.402631+00:00","SUSHI-PERP","buy","Market","12","1.2599","15.1188","0.0102656652","USD","false"
"9858025852","2022-09-06T01:00:17.331261+00:00","WAVES-PERP","buy","Market","3","4.675","14.024999999999999","0.009522975","USD","false"
"9857956878","2022-09-06T00:56:35.159999+00:00","SCRT-PERP","sell","Market","3","1.0343","3.1029","0.0021068691","USD","false"
"9857856129","2022-09-06T00:53:33.367139+00:00","LOOKS-PERP","sell","Market","54","0.27975","15.1065","0.0102573135","USD","false"
"9857850149","2022-09-06T00:53:25.786679+00:00","SNX-PERP","sell","Market","5","3.061","15.305","0.010392095","USD","false"
"9857849879","2022-09-06T00:53:25.533419+00:00","GALA-PERP","sell","Market","290","0.05185","15.0365","0.0102097835","USD","false"
"9857849801","2022-09-06T00:53:25.453833+00:00","GMT-PERP","sell","Market","21","0.7039","14.7819","0.0100369101","USD","false"
"9857845884","2022-09-06T00:53:21.866640+00:00","RUNE-PERP","sell","Market","7.8","1.9595","15.2841","0.0103779039","USD","false"
"9857825338","2022-09-06T00:53:10.057137+00:00","YFII-PERP","buy","Market","0.015","997","14.955","0.010154445","USD","false"
"9857811690","2022-09-06T00:53:05.825161+00:00","CVX-PERP","sell","Limit","2.7","5.49","14.823000000000002","0.002875662","USD","false"
"9857675146","2022-09-06T00:45:54.632381+00:00","CEL-PERP","sell","Market","9.9","1.531","15.1569","0.0102915351","USD","false"
"9857649008","2022-09-06T00:44:22.029160+00:00","OP-PERP","sell","Limit","12","1.245","14.940000000000001","0.00289836","USD","false"
"9857614817","2022-09-06T00:41:45.294262+00:00","AVAX-PERP","sell","Limit","0.7","20.252","14.176399999999997","0.0027502216","USD","false"
"9857595014","2022-09-06T00:40:22.593157+00:00","WAVES-PERP","sell","Market","3","4.6535","13.9605","0.0094791795","USD","false"
"9857577361","2022-09-06T00:39:20.440049+00:00","DYDX-PERP","sell","Market","9.4","1.62","15.228000000000002","0.010339812","USD","false"
"9857559979","2022-09-06T00:38:18.047835+00:00","DOGE-PERP","sell","Market","1625","0.0648615","105.39993750000001","0.0715665575625","USD","false"
"9857548721","2022-09-06T00:37:46.813911+00:00","NEAR-PERP","sell","Limit","3.5","4.303","15.0605","0.002921737","USD","false"
"9857402764","2022-09-06T00:30:28.107693+00:00","GALA-PERP","buy","Market","290","0.05155","14.9495","0.0101507105","USD","false"
"9857402219","2022-09-06T00:30:26.698494+00:00","SCRT-PERP","buy","Market","113","1.02975","116.36175","0.07900962825","USD","false"
"9857401725","2022-09-06T00:30:25.657330+00:00","DYDX-PERP","buy","Market","9.3","1.604","14.917200000000001","0.0101287788","USD","false"
"9857401723","2022-09-06T00:30:25.657330+00:00","DYDX-PERP","buy","Market","0.1","1.604","0.16040000000000001","0.0001089116","USD","false"
"9857401269","2022-09-06T00:30:23.626025+00:00","RUNE-PERP","buy","Market","7.8","1.934","15.085199999999999","0.0102428508","USD","false"
"9857400961","2022-09-06T00:30:23.114581+00:00","GMT-PERP","buy","Market","21","0.699","14.678999999999998","0.009967041","USD","false"
"9857400741","2022-09-06T00:30:22.266297+00:00","NEAR-PERP","buy","Market","3.5","4.286","15.000999999999998","0.010185679","USD","false"
"9857400637","2022-09-06T00:30:21.224734+00:00","AVAX-PERP","buy","Market","0.7","20.153","14.107099999999997","0.0095787209","USD","false"
"9857400089","2022-09-06T00:30:19.641586+00:00","LOOKS-PERP","buy","Market","54","0.277","14.958000000000002","0.010156482","USD","false"
"9857399661","2022-09-06T00:30:19.136434+00:00","OP-PERP","buy","Market","12","1.24025","14.883000000000001","0.010105557","USD","false"
"9857399329","2022-09-06T00:30:17.004140+00:00","SNX-PERP","buy","Market","5","3.032","15.16","0.01029364","USD","false"
"9857399175","2022-09-06T00:30:16.227896+00:00","CEL-PERP","buy","Market","9.4","1.527","14.3538","0.0097462302","USD","false"
"9857399173","2022-09-06T00:30:16.227896+00:00","CEL-PERP","buy","Market","0.5","1.527","0.7635","0.0005184165","USD","false"
"9857368356","2022-09-06T00:28:26.893222+00:00","DYDX-PERP","sell","Limit","9.2","1.606","14.7752","0.0028663888","USD","false"
"9857297760","2022-09-06T00:23:49.731894+00:00","ATOM-PERP","buy","Market","1.15","12.796","14.715399999999999","0.0099917566","USD","false"
"9857171674","2022-09-06T00:16:58.014859+00:00","LINK-PERP","sell","Market","19.9","7.4655","148.56345","0.10087458255","USD","false"
"9857170726","2022-09-06T00:16:53.603924+00:00","NEAR-PERP","sell","Market","3.3","4.264","14.0712","0.0095543448","USD","false"
"9857170724","2022-09-06T00:16:53.603924+00:00","NEAR-PERP","sell","Market","0.1","4.264","0.42640000000000006","0.0002895256","USD","false"
"9857127453","2022-09-06T00:15:30.672976+00:00","POLIS-PERP","sell","Market","228.3","0.385025","87.90120750000001","0.0596849198925","USD","false"
"9857117354","2022-09-06T00:15:13.710711+00:00","CEL-PERP","sell","Limit","9.9","1.509","14.9391","0.0028981854","USD","false"
"9857105389","2022-09-06T00:14:37.993322+00:00","SUSHI-PERP","sell","Market","11.5","1.2474","14.3451","0.0097403229","USD","false"
"9857018538","2022-09-06T00:10:15.302659+00:00","OP-PERP","sell","Market","12","1.207","14.484000000000002","0.009834636","USD","false"
"9856876221","2022-09-06T00:01:08.847746+00:00","AVAX-PERP","sell","Limit","0.7","19.621","13.734699999999998","0.0026645318","USD","false"
"9856860371","2022-09-06T00:00:24.839335+00:00","OP-PERP","buy","Market","12","1.19775","14.373000000000001","0.009759267","USD","false"
"9856859943","2022-09-06T00:00:23.670065+00:00","DYDX-PERP","buy","Market","9.2","1.588","14.6096","0.0099199184","USD","false"
"9856859684","2022-09-06T00:00:23.123514+00:00","NEAR-PERP","buy","Market","2.2","4.239","9.325800000000001","0.0063322182","USD","false"
"9856859682","2022-09-06T00:00:23.123514+00:00","NEAR-PERP","buy","Market","1.2","4.239","5.086799999999999","0.0034539372","USD","false"
"9856859168","2022-09-06T00:00:22.539141+00:00","WAVES-PERP","buy","Market","3","4.589","13.767000000000001","0.009347793","USD","false"
"9856858815","2022-09-06T00:00:21.221087+00:00","AVAX-PERP","buy","Market","0.7","19.489","13.6423","0.0092631217","USD","false"
"9856858595","2022-09-06T00:00:20.610832+00:00","SUSHI-PERP","buy","Market","11.5","1.2379","14.23585","0.00966614215","USD","false"
"9856858211","2022-09-06T00:00:19.292629+00:00","NEAR-PERP","sell","Market","3.4","4.237","14.4058","0.0097815382","USD","false"
"9856856965","2022-09-06T00:00:16.431491+00:00","SNX-PERP","buy","Market","4.8","3.012","14.4576","0.0098167104","USD","false"
"9856856142","2022-09-06T00:00:13.250900+00:00","LINK-PERP","buy","Market","3.8","7.383","28.0554","0.0190496166","USD","false"
"9856856140","2022-09-06T00:00:13.250900+00:00","LINK-PERP","buy","Market","16.1","7.3825","118.85825000000001","0.08070475175","USD","false"
"9856855334","2022-09-06T00:00:11.593535+00:00","CHZ-PERP","buy","Market","710","0.20748","147.3108","0.1000240332","USD","false"
"9856689036","2022-09-05T23:45:09.996281+00:00","CVX-PERP","buy","Market","2.7","5.43","14.661","0.009954819","USD","false"
"9856688945","2022-09-05T23:45:09.521358+00:00","DOGE-PERP","buy","Market","1148","0.062944","72.259712","0.049064344448","USD","false"
"9856688943","2022-09-05T23:45:09.521358+00:00","DOGE-PERP","buy","Market","658","0.0629405","41.414849","0.028120682471","USD","false"
"9856673341","2022-09-05T23:44:05.598701+00:00","SUSHI-PERP","sell","Market","11.5","1.2375","14.231250000000001","0.00966301875","USD","false"
"9856672408","2022-09-05T23:44:02.913438+00:00","DYDX-PERP","sell","Market","9.2","1.589","14.618799999999998","0.0099261652","USD","false"
"9856656325","2022-09-05T23:43:25.108047+00:00","AVAX-PERP","sell","Market","0.7","19.181","13.4267","0.0091167293","USD","false"
"9856650906","2022-09-05T23:43:18.279255+00:00","LINK-PERP","sell","Limit","19.8","7.418","146.87640000000002","0.0284940216","USD","false"
"9856580417","2022-09-05T23:40:42.480144+00:00","CVX-PERP","sell","Market","2.7","5.41","14.607000000000001","0.009918153","USD","false"
"9856466747","2022-09-05T23:30:14.090353+00:00","CVX-PERP","buy","Market","2.7","5.3675","14.49225","0.00984023775","USD","false"
"9856466527","2022-09-05T23:30:12.767234+00:00","CEL-PERP","buy","Market","9.9","1.494","14.790600000000001","0.0100428174","USD","false"
"9856411355","2022-09-05T23:20:24.698261+00:00","CRV-PERP","sell","Market","76","1.1284","85.75840000000001","0.0582299536","USD","false"
"9856276840","2022-09-05T23:00:20.810414+00:00","DYDX-PERP","buy","Market","9.2","1.578","14.5176","0.0098574504","USD","false"
"9856276726","2022-09-05T23:00:19.888629+00:00","NEAR-PERP","buy","Market","3.4","4.218","14.341199999999999","0.0097376748","USD","false"
"9856276598","2022-09-05T23:00:19.382741+00:00","AVAX-PERP","buy","Market","0.7","18.953","13.2671","0.0090083609","USD","false"
"9856276178","2022-09-05T23:00:16.602764+00:00","SUSHI-PERP","buy","Market","11.5","1.2286","14.1289","0.0095935231","USD","false"
"9856275057","2022-09-05T23:00:13.791919+00:00","LINK-PERP","buy","Market","19.8","7.3305","145.1439","0.0985527081","USD","false"
"9856274877","2022-09-05T23:00:13.300831+00:00","C98-PERP","buy","Market","33","0.4299","14.1867","0.0096327693","USD","false"
"9856274188","2022-09-05T23:00:10.854953+00:00","DOGE-PERP","buy","Market","185","0.0626625","11.5925625","0.0078713499375","USD","false"
"9856214503","2022-09-05T22:55:11.815102+00:00","LINK-PERP","sell","Market","19.7","7.32","144.204","0.097914516","USD","false"
"9856214501","2022-09-05T22:55:11.815102+00:00","LINK-PERP","sell","Market","0.2","7.32","1.4640000000000002","0.000994056","USD","false"
"9856208229","2022-09-05T22:55:06.279267+00:00","LOOKS-PERP","buy","Market","53","0.27125","14.376249999999999","0.00976147375","USD","false"
"9856031732","2022-09-05T22:30:06.199995+00:00","GMT-PERP","buy","Market","21","0.6865","14.4165","0.0097888035","USD","false"
"9855867323","2022-09-05T22:00:22.618191+00:00","SUSHI-PERP","sell","Market","11.5","1.2279","14.12085","0.00958805715","USD","false"
"9855866410","2022-09-05T22:00:15.633361+00:00","LOOKS-PERP","sell","Market","53","0.2675","14.1775","0.0096265225","USD","false"
"9855866086","2022-09-05T22:00:13.190038+00:00","ATOM-PERP","sell","Market","1.15","12.5175","14.395124999999998","0.009774289875","USD","false"
"9855865878","2022-09-05T22:00:11.497058+00:00","NEAR-PERP","buy","Market","3.4","4.176","14.1984","0.0096407136","USD","false"
"9855865816","2022-09-05T22:00:10.945383+00:00","CEL-PERP","sell","Market","9.2","1.4805","13.620599999999998","0.0092483874","USD","false"
"9855865814","2022-09-05T22:00:10.945383+00:00","CEL-PERP","sell","Market","0.5","1.481","0.7405","0.0005027995","USD","false"
"9855834695","2022-09-05T21:53:27.594609+00:00","ATOM-PERP","buy","Market","1.14","12.5585","14.31669","0.00972103251","USD","false"
"9855756999","2022-09-05T21:35:37.839367+00:00","LOOKS-PERP","buy","Market","53","0.267","14.151000000000002","0.009608529","USD","false"
"9855729654","2022-09-05T21:30:13.261409+00:00","LOOKS-PERP","sell","Market","53","0.2685","14.230500000000001","0.0096625095","USD","false"
"9855729530","2022-09-05T21:30:11.784475+00:00","CEL-PERP","buy","Market","9.7","1.4875","14.428749999999999","0.00979712125","USD","false"
"9855706382","2022-09-05T21:25:07.402528+00:00","POLIS-PERP","buy","Market","246.8","0.37655","92.93254","0.06310119466","USD","false"
"9855706380","2022-09-05T21:25:07.402528+00:00","POLIS-PERP","buy","Market","49.7","0.37625","18.699625","0.012697045375","USD","false"
"9855676156","2022-09-05T21:20:06.140376+00:00","POLIS-PERP","buy","Market","195.6","0.37625","73.5945","0.0499706655","USD","false"
"9855676154","2022-09-05T21:20:06.140376+00:00","POLIS-PERP","buy","Market","99.1","0.37625","37.28637499999999","0.025317448625","USD","false"
"9855555366","2022-09-05T21:00:17.987309+00:00","ATOM-PERP","sell","Market","1.12","12.625","14.14","0.00960106","USD","false"
"9855555364","2022-09-05T21:00:17.987309+00:00","ATOM-PERP","sell","Market","0.01","12.6255","0.126255","0.000085727145","USD","false"
"9855555362","2022-09-05T21:00:17.987309+00:00","ATOM-PERP","sell","Market","0.01","12.626","0.12625999999999998","0.00008573054","USD","false"
"9855555212","2022-09-05T21:00:16.505072+00:00","NEAR-PERP","sell","Market","3.4","4.163","14.154200000000001","0.0096107018","USD","false"
"9855555188","2022-09-05T21:00:16.004735+00:00","LINK-PERP","buy","Market","9.9","7.2685","71.95815","0.04885958385","USD","false"
"9855555186","2022-09-05T21:00:16.004735+00:00","LINK-PERP","buy","Market","10","7.2685","72.685","0.049353115","USD","false"
"9855555072","2022-09-05T21:00:15.382923+00:00","GMT-PERP","sell","Market","21","0.68475","14.37975","0.00976385025","USD","false"
"9855554552","2022-09-05T21:00:10.980038+00:00","CEL-PERP","sell","Market","9.6","1.4725","14.136","0.009598344","USD","false"
"9855503537","2022-09-05T20:49:25.404706+00:00","STEP-PERP","buy","Market","383.4","0.0373","14.30082","0.00971025678","USD","false"
"9855461978","2022-09-05T20:40:59.665209+00:00","ATOM-PERP","buy","Market","1.11","12.6365","14.026515000000002","0.009524003685","USD","false"
"9855443780","2022-09-05T20:37:44.556918+00:00","LOOKS-PERP","buy","Market","9","0.27","2.43","0.00164997","USD","false"
"9855443778","2022-09-05T20:37:44.556918+00:00","LOOKS-PERP","buy","Market","32","0.26975","8.632","0.005861128","USD","false"
"9855443776","2022-09-05T20:37:44.556918+00:00","LOOKS-PERP","buy","Market","11","0.26975","2.96725","0.00201476275","USD","false"
"9855443774","2022-09-05T20:37:44.556918+00:00","LOOKS-PERP","buy","Market","2","0.26975","0.5395","0.0003663205","USD","false"
"9855402843","2022-09-05T20:30:12.835413+00:00","CEL-PERP","buy","Market","9.6","1.5005","14.404799999999998","0.0097808592","USD","false"
"9855402547","2022-09-05T20:30:11.386001+00:00","GMT-PERP","buy","Market","21","0.6861","14.408100000000001","0.0097830999","USD","false"
"9855402523","2022-09-05T20:30:10.769234+00:00","NEAR-PERP","buy","Market","3.4","4.168","14.1712","0.0096222448","USD","false"
"9855402115","2022-09-05T20:30:09.080357+00:00","RUNE-PERP","buy","Market","7.6","1.8835","14.314599999999999","0.0097196134","USD","false"
"9855318957","2022-09-05T20:17:35.751576+00:00","GALA-PERP","buy","Market","280","0.05045","14.126000000000001","0.009591554","USD","false"
"9855203973","2022-09-05T20:00:22.597434+00:00","C98-PERP","sell","Market","27","0.4248","11.4696","0.0077878584","USD","false"
"9855203971","2022-09-05T20:00:22.597434+00:00","C98-PERP","sell","Market","6","0.4249","2.5494","0.0017310426","USD","false"
"9855203781","2022-09-05T20:00:20.644492+00:00","GALA-PERP","sell","Market","280","0.0501","14.028","0.009525012","USD","false"
"9855203745","2022-09-05T20:00:20.082185+00:00","RUNE-PERP","sell","Market","7.6","1.8735","14.238599999999998","0.0096680094","USD","false"
"9855203374","2022-09-05T20:00:18.111257+00:00","CEL-PERP","sell","Market","9.5","1.48","14.06","0.00954674","USD","false"
"9855063876","2022-09-05T19:30:12.133962+00:00","ATOM-PERP","sell","Market","1.11","12.694","14.090340000000003","0.00956734086","USD","false"
"9855063750","2022-09-05T19:30:10.734280+00:00","CEL-PERP","buy","Market","9.5","1.4895","14.15025","0.00960801975","USD","false"
"9855063498","2022-09-05T19:30:09.045253+00:00","RUNE-PERP","buy","Market","7.6","1.878","14.272799999999998","0.0096912312","USD","false"
"9854902838","2022-09-05T19:00:13.053039+00:00","STEP-PERP","sell","Market","383.4","0.037","14.185799999999999","0.0096321582","USD","false"
"9854902182","2022-09-05T19:00:11.773293+00:00","SNX-PERP","sell","Market","4.8","2.9515","14.1672","0.0096195288","USD","false"
"9854901031","2022-09-05T19:00:10.986551+00:00","GALA-PERP","buy","Market","280","0.05025","14.07","0.00955353","USD","false"
"9854900921","2022-09-05T19:00:10.109918+00:00","C98-PERP","buy","Market","33","0.4279","14.1207","0.0095879553","USD","false"
"9854872534","2022-09-05T18:56:30.500864+00:00","ATOM-PERP","buy","Market","1.13","12.802","14.466259999999998","0.00982259054","USD","false"
"9854834919","2022-09-05T18:50:11.250995+00:00","POLIS-PERP","sell","Market","294.7","0.37275","109.849425","0.074587759575","USD","false"
"9854791162","2022-09-05T18:45:08.329575+00:00","POLIS-PERP","sell","Market","70.9","0.372775","26.429747500000005","0.0179457985525","USD","false"
"9854655406","2022-09-05T18:30:24.006534+00:00","GMT-PERP","sell","Market","21","0.68235","14.32935","0.00972962865","USD","false"
"9854655186","2022-09-05T18:30:22.657914+00:00","GALA-PERP","sell","Market","280","0.050125","14.035","0.009529765","USD","false"
"9854655118","2022-09-05T18:30:22.140824+00:00","LOOKS-PERP","sell","Market","54","0.265","14.31","0.00971649","USD","false"
"9854655036","2022-09-05T18:30:21.559381+00:00","C98-PERP","sell","Market","33","0.4259","14.0547","0.0095431413","USD","false"
"9854654964","2022-09-05T18:30:20.761934+00:00","NEAR-PERP","sell","Market","3","4.151","12.453","0.008455587","USD","false"
"9854654962","2022-09-05T18:30:20.761934+00:00","NEAR-PERP","sell","Market","0.4","4.151","1.6604","0.0011274116","USD","false"
"9854654902","2022-09-05T18:30:20.186319+00:00","RUNE-PERP","sell","Market","7.6","1.8695","14.2082","0.0096473678","USD","false"
"9854654437","2022-09-05T18:30:16.022191+00:00","ATOM-PERP","sell","Market","1.13","12.638","14.28094","0.00969675826","USD","false"
"9854653069","2022-09-05T18:30:09.297618+00:00","CEL-PERP","sell","Market","9.4","1.4605","13.7287","0.0093217873","USD","false"
"9854591156","2022-09-05T18:22:02.292215+00:00","ATOM-PERP","buy","Market","1.14","12.6045","14.369129999999998","0.00975663927","USD","false"
"9854524184","2022-09-05T18:16:26.803570+00:00","SNX-PERP","buy","Market","4.8","2.9615","14.2152","0.0096521208","USD","false"
"9854522941","2022-09-05T18:16:20.188225+00:00","LOOKS-PERP","buy","Market","54","0.26525","14.3235","0.0097256565","USD","false"
"9854389227","2022-09-05T18:00:12.348014+00:00","CHZ-PERP","sell","Market","650","0.20247","131.6055","0.0893601345","USD","false"
"9854389225","2022-09-05T18:00:12.348014+00:00","CHZ-PERP","sell","Market","60","0.202471","12.14826","0.00824866854","USD","false"
"9854388603","2022-09-05T18:00:10.687954+00:00","SNX-PERP","sell","Market","4.8","2.971","14.2608","0.0096830832","USD","false"
"9854388511","2022-09-05T18:00:10.092635+00:00","LINK-PERP","sell","Market","0.8","7.225","5.78","0.00392462","USD","false"
"9854388509","2022-09-05T18:00:10.092635+00:00","LINK-PERP","sell","Market","1.4","7.2255","10.1157","0.0068685603","USD","false"
"9854388507","2022-09-05T18:00:10.092635+00:00","LINK-PERP","sell","Market","17.6","7.2255","127.16880000000002","0.0863476152","USD","false"
"9854330729","2022-09-05T17:50:02.328493+00:00","CHZ-PERP","buy","Market","710","0.203086","144.19106","0.09790572974","USD","false"
"9854222655","2022-09-05T17:30:13.705869+00:00","ATOM-PERP","sell","Market","1.14","12.6675","14.440949999999999","0.00980540505","USD","false"
"9854222189","2022-09-05T17:30:11.755555+00:00","LOOKS-PERP","sell","Market","54","0.26625","14.3775","0.0097623225","USD","false"
"9853996114","2022-09-05T17:00:12.749647+00:00","SUSHI-PERP","buy","Market","11.5","1.2133","13.952950000000001","0.00947405305","USD","false"
"9853819377","2022-09-05T16:35:34.465786+00:00","POLIS-PERP","sell","Market","237.3","0.375725","89.1595425","0.0605393293575","USD","false"
"9853446240","2022-09-05T16:00:33.740576+00:00","SUSHI-PERP","sell","Market","12","1.1749","14.0988","0.0095730852","USD","false"
"9853443851","2022-09-05T16:00:19.644787+00:00","CEL-PERP","buy","Market","9.4","1.528","14.3632","0.0097526128","USD","false"
"9853443380","2022-09-05T16:00:18.286697+00:00","LINK-PERP","buy","Market","9.8","7.2975","71.5155","0.0485590245","USD","false"
"9853443378","2022-09-05T16:00:18.286697+00:00","LINK-PERP","buy","Market","10","7.2975","72.97500000000001","0.049550025","USD","false"
"9853351448","2022-09-05T15:50:02.322662+00:00","CVX-PERP","sell","Market","2.6","5.3375","13.877500000000001","0.0094228225","USD","false"
"9853270417","2022-09-05T15:41:59.151627+00:00","LINK-PERP","sell","Limit","19.5","7.3375","143.08125","0.0277577625","USD","false"
"9853185682","2022-09-05T15:33:10.135795+00:00","CEL-PERP","sell","Market","9.5","1.4915","14.16925","0.00962092075","USD","false"
"9853148314","2022-09-05T15:30:21.541761+00:00","WAVES-PERP","buy","Market","3","4.537","13.611","0.009241869","USD","false"
"9853147832","2022-09-05T15:30:17.727744+00:00","CRV-PERP","buy","Market","99","1.0968","108.5832","0.0737279928","USD","false"
"9853147568","2022-09-05T15:30:16.054819+00:00","CEL-PERP","buy","Market","9.5","1.486","14.116999999999999","0.009585443","USD","false"
"9853147524","2022-09-05T15:30:15.546297+00:00","GALA-PERP","buy","Market","280","0.050375","14.105","0.009577295","USD","false"
"9853147394","2022-09-05T15:30:14.714904+00:00","GMT-PERP","buy","Market","21","0.68735","14.43435","0.00980092365","USD","false"
"9853147056","2022-09-05T15:30:13.542725+00:00","AXS-PERP","buy","Market","0.9","14.102","12.6918","0.0086177322","USD","false"
"9853147054","2022-09-05T15:30:13.542725+00:00","AXS-PERP","buy","Market","0.1","14.101","1.4101000000000001","0.0009574579","USD","false"
"9853147000","2022-09-05T15:30:13.025047+00:00","RUNE-PERP","buy","Market","7.7","1.8885","14.541450000000001","0.00987364455","USD","false"
"9853146966","2022-09-05T15:30:12.382817+00:00","DYDX-PERP","buy","Market","9.3","1.557","14.4801","0.0098319879","USD","false"
"9852932243","2022-09-05T15:15:09.309655+00:00","CVX-PERP","buy","Market","2.6","5.3025","13.7865","0.0093610335","USD","false"
"9852781240","2022-09-05T15:03:47.515318+00:00","CEL-PERP","sell","Market","9.6","1.4805","14.2128","0.0096504912","USD","false"
"9852704873","2022-09-05T15:00:25.128748+00:00","SUSHI-PERP","buy","Market","12","1.1627","13.9524","0.0094736796","USD","false"
"9852704253","2022-09-05T15:00:22.785090+00:00","CEL-PERP","buy","Market","9.6","1.47","14.112","0.009582048","USD","false"
"9852704087","2022-09-05T15:00:22.105160+00:00","OP-PERP","buy","Market","12","1.14375","13.725000000000001","0.009319275","USD","false"
"9852703953","2022-09-05T15:00:21.499000+00:00","AVAX-PERP","buy","Market","0.7","18.787","13.150899999999998","0.0089294611","USD","false"
"9852702905","2022-09-05T15:00:19.210286+00:00","LINK-PERP","buy","Market","19.5","7.252","141.414","0.096020106","USD","false"
"9852702793","2022-09-05T15:00:18.625852+00:00","C98-PERP","buy","Market","34","0.4295","14.603","0.009915437","USD","false"
"9852702473","2022-09-05T15:00:17.349396+00:00","LOOKS-PERP","buy","Market","56","0.2695","15.092","0.010247468","USD","false"
"9852702187","2022-09-05T15:00:16.417343+00:00","NEAR-PERP","buy","Market","3.5","4.197","14.6895","0.0099741705","USD","false"
"9852523635","2022-09-05T14:45:06.240870+00:00","FXS-PERP","buy","Market","4.1","6.305","25.850499999999997","0.0175524895","USD","false"
"9852351929","2022-09-05T14:23:07.173056+00:00","SUSHI-PERP","sell","Market","12.5","1.1636","14.545","0.009876055","USD","false"
"9851777846","2022-09-05T13:23:09.890263+00:00","CVX-PERP","buy","Market","2.8","5.215","14.601999999999999","0.009914758","USD","false"
"9851767099","2022-09-05T13:22:55.350476+00:00","SNX-PERP","buy","Market","4.9","2.974","14.572600000000001","0.0098947954","USD","false"
"9851540393","2022-09-05T13:00:12.385258+00:00","SUSHI-PERP","buy","Market","12.5","1.1494","14.3675","0.0097555325","USD","false"
"9851318395","2022-09-05T12:30:10.346582+00:00","ATOM-PERP","buy","Market","1.14","12.799","14.590859999999997","0.00990719394","USD","false"
"9851318007","2022-09-05T12:30:09.759224+00:00","CEL-PERP","buy","Market","10.1","1.446","14.6046","0.0099165234","USD","false"
"9851161554","2022-09-05T12:10:05.999039+00:00","POLIS-PERP","buy","Market","308.2","0.374125","115.305325","0.078292315675","USD","false"
"9851125643","2022-09-05T12:05:10.425771+00:00","POLIS-PERP","buy","Market","71.1","0.37425","26.609175","0.018067629825","USD","false"
"9851086670","2022-09-05T12:00:18.999850+00:00","FIL-PERP","sell","Market","19","5.95","113.05","0.07676095","USD","false"
"9850874400","2022-09-05T11:30:10.621209+00:00","LOOKS-PERP","sell","Market","56","0.264","14.784","0.010038336","USD","false"
"9850874062","2022-09-05T11:30:08.528301+00:00","CVX-PERP","sell","Market","2.8","5.145","14.405999999999997","0.009781674","USD","false"
"9850793465","2022-09-05T11:19:47.702960+00:00","LOOKS-PERP","buy","Market","54","0.26325","14.215499999999999","0.0096523245","USD","false"
"9850729004","2022-09-05T11:13:02.803448+00:00","TONCOIN-PERP","sell","Market","55.8","1.5555","86.79690000000001","0.0589350951","USD","false"
"9850636210","2022-09-05T11:00:41.827074+00:00","OP-PERP","sell","Market","12","1.1175","13.41","0.00910539","USD","false"
"9850636035","2022-09-05T11:00:40.202514+00:00","WAVES-PERP","sell","Market","3","4.4585","13.375499999999999","0.0090819645","USD","false"
"9850635951","2022-09-05T11:00:39.353323+00:00","RUNE-PERP","sell","Market","7.7","1.8635","14.34895","0.00974293705","USD","false"
"9850635881","2022-09-05T11:00:38.757984+00:00","SNX-PERP","sell","Market","4.9","2.922","14.317800000000002","0.0097217862","USD","false"
"9850635839","2022-09-05T11:00:38.194462+00:00","CHZ-PERP","sell","Market","710","0.204489","145.18719000000002","0.09858210201","USD","false"
"9850635721","2022-09-05T11:00:36.461835+00:00","LOOKS-PERP","sell","Market","54","0.2645","14.283000000000001","0.009698157","USD","false"
"9850635523","2022-09-05T11:00:35.078872+00:00","AVAX-PERP","sell","Market","0.7","18.466","12.9262","0.0087768898","USD","false"
"9850634861","2022-09-05T11:00:34.210896+00:00","FTM-PERP","sell","Market","55","0.2605","14.3275","0.0097283725","USD","false"
"9850633616","2022-09-05T11:00:28.152658+00:00","AXS-PERP","sell","Market","1","13.912","13.912","0.009446248","USD","false"
"9850633584","2022-09-05T11:00:27.647942+00:00","GMT-PERP","sell","Market","21","0.68035","14.28735","0.00970111065","USD","false"
"9850633308","2022-09-05T11:00:25.217655+00:00","YFII-PERP","sell","Market","0.015","967.5","14.5125","0.0098539875","USD","false"
"9850633278","2022-09-05T11:00:24.770741+00:00","MATIC-PERP","sell","Market","129","0.86429","111.49341","0.07570402539","USD","false"
