"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9895645872","2022-09-08T12:20:34.916608+00:00","CHZ-PERP","buy","Market","1860","0.185892","345.75912","0.23477044248","USD","false"
"9895645870","2022-09-08T12:20:34.916608+00:00","CHZ-PERP","buy","Market","100","0.185766","18.5766","0.0126135114","USD","false"
"9895464646","2022-09-08T12:15:03.704102+00:00","ATOM-PERP","sell","Market","29.73","13.1485","390.90490500000004","0.265424430495","USD","false"
"9895317704","2022-09-08T12:00:18.436495+00:00","LINK-PERP","buy","Market","12.8","7.2635","92.9728","0.0631285312","USD","false"
"9895080894","2022-09-08T11:30:13.852224+00:00","ATOM-PERP","buy","Market","29.73","13.146","390.83058000000005","0.26537396382","USD","false"
"9895058557","2022-09-08T11:27:29.512191+00:00","ATOM-PERP","sell","Market","29.66","13.242","392.75772","0.26668249188","USD","false"
"9894947543","2022-09-08T11:13:13.597472+00:00","LINK-PERP","sell","Market","12.5","7.2855","91.06875","0.06183568125","USD","false"
"9894795427","2022-09-08T11:00:17.476639+00:00","LINK-PERP","buy","Market","8.6","7.261","62.4446","0.0423998834","USD","false"
"9894795425","2022-09-08T11:00:17.476639+00:00","LINK-PERP","buy","Market","3","7.2605","21.7815","0.0147896385","USD","false"
"9894795423","2022-09-08T11:00:17.476639+00:00","LINK-PERP","buy","Market","0.2","7.26","1.452","0.000985908","USD","false"
"9894795421","2022-09-08T11:00:17.476639+00:00","LINK-PERP","buy","Market","0.7","7.2595","5.08165","0.00345044035","USD","false"
"9894794674","2022-09-08T11:00:15.817311+00:00","ATOM-PERP","buy","Market","29.66","13.069","387.62654000000003","0.26319842066","USD","false"
"9894224388","2022-09-08T10:05:29.137637+00:00","BAL-PERP","sell","Market","13.04","7.615","99.2996","0.0674244284","USD","false"
"9894186399","2022-09-08T10:00:11.714128+00:00","CHZ-PERP","sell","Market","1960","0.187676","367.84496","0.24976672784","USD","false"
"9893708742","2022-09-08T09:00:18.229542+00:00","BAL-PERP","buy","Market","13.04","7.775","101.386","0.068841094","USD","false"
"9893466277","2022-09-08T08:30:22.847151+00:00","NEAR-PERP","buy","Market","39.1","4.506","176.18460000000002","0.1196293434","USD","false"
"9893466275","2022-09-08T08:30:22.847151+00:00","NEAR-PERP","buy","Market","43.6","4.506","196.4616","0.1333974264","USD","false"
"9893256239","2022-09-08T08:03:35.095910+00:00","BAL-PERP","sell","Market","13.37","7.6025","101.64542499999999","0.069017243575","USD","false"
"9893244475","2022-09-08T08:02:26.066172+00:00","ETH-PERP","buy","Market","0.139","1610.2","223.81780000000003","0.1519722862","USD","false"
"9893244473","2022-09-08T08:02:26.066172+00:00","ETH-PERP","buy","Market","0.021","1610.2","33.8142","0.0229598418","USD","false"
"9893231471","2022-09-08T08:01:16.193697+00:00","FTT-PERP","buy","Market","13","25.7995","335.39349999999996","0.2277321865","USD","false"
"9893231335","2022-09-08T08:01:15.545217+00:00","BTC-PERP","buy","Market","0.03","19171","575.13","0.39051327","USD","false"
"9893228136","2022-09-08T08:00:58.404269+00:00","NEAR-PERP","sell","Market","6.5","4.538","29.497","0.020028463","USD","false"
"9893228134","2022-09-08T08:00:58.404269+00:00","NEAR-PERP","sell","Market","66.1","4.538","299.9618","0.2036740622","USD","false"
"9893228132","2022-09-08T08:00:58.404269+00:00","NEAR-PERP","sell","Market","5","4.538","22.69","0.01540651","USD","false"
"9893228130","2022-09-08T08:00:58.404269+00:00","NEAR-PERP","sell","Market","0.3","4.539","1.3617","0.0009245943","USD","false"
"9893228128","2022-09-08T08:00:58.404269+00:00","NEAR-PERP","sell","Market","0.6","4.539","2.7234","0.0018491886","USD","false"
"9893215538","2022-09-08T08:00:09.844251+00:00","BAL-PERP","buy","Market","6.91","7.57","52.3087","0.0355176073","USD","false"
"9893215536","2022-09-08T08:00:09.844251+00:00","BAL-PERP","buy","Market","6.16","7.5675","46.6158","0.0316521282","USD","false"
"9893215534","2022-09-08T08:00:09.844251+00:00","BAL-PERP","buy","Market","0.3","7.5675","2.27025","0.00154149975","USD","false"
"9893060482","2022-09-08T07:40:33.157340+00:00","BAL-PERP","sell","Market","13.3","7.6675","101.97775000000001","0.06924289225","USD","false"
"9892692538","2022-09-08T07:21:03.956842+00:00","CHZ-PERP","sell","Market","1940","0.187402","363.55988","0.24685715852","USD","false"
"9892403465","2022-09-08T07:00:10.564038+00:00","BAL-PERP","buy","Market","13.3","7.6325","101.51225000000001","0.06892681775","USD","false"
"9891947430","2022-09-08T06:03:06.449818+00:00","BAL-PERP","sell","Market","13.62","7.465","101.6733","0.0690361707","USD","false"
"9891919609","2022-09-08T06:00:10.032470+00:00","BAL-PERP","buy","Market","4.75","7.41","35.1975","0.0238991025","USD","false"
"9891919607","2022-09-08T06:00:10.032470+00:00","BAL-PERP","buy","Market","8.87","7.4075","65.70452499999999","0.044613372475","USD","false"
"9891540918","2022-09-08T05:03:52.115400+00:00","BAL-PERP","sell","Market","13.69","7.4075","101.40867499999999","0.068856490325","USD","false"
"9891511131","2022-09-08T05:00:08.613253+00:00","BAL-PERP","buy","Market","13.69","7.3575","100.724175","0.068391714825","USD","false"
"9890630574","2022-09-08T03:00:18.857542+00:00","NEAR-PERP","buy","Market","78.5","4.514","354.34900000000005","0.240602971","USD","false"
"9890630443","2022-09-08T03:00:17.383114+00:00","CHZ-PERP","buy","Market","1940","0.196422","381.05868000000004","0.25873884372","USD","false"
"9890602317","2022-09-08T02:56:33.303008+00:00","NEAR-PERP","sell","Limit","75.9","4.511","342.3849","0.0664226706","USD","false"
"9890547501","2022-09-08T02:47:24.683256+00:00","CHZ-PERP","sell","Market","1960","0.196925","385.97299999999996","0.262075667","USD","false"
"9889479899","2022-09-08T00:30:09.194157+00:00","NEAR-PERP","buy","Market","75.9","4.481","340.10790000000003","0.2309332641","USD","false"
"9889126009","2022-09-08T00:00:38.564022+00:00","CHZ-PERP","buy","Market","1960","0.193073","378.42307999999997","0.25694927132","USD","false"
"9889044229","2022-09-07T23:54:32.157035+00:00","RUNE-PERP","sell","Market","45.2","1.83","82.71600000000001","0.056164164","USD","false"
"9889040251","2022-09-07T23:54:29.087431+00:00","ETH-PERP","sell","Market","0.16","1627","260.32","0.17675728","USD","false"
"9888330149","2022-09-07T22:28:20.466216+00:00","LINK-PERP","sell","Market","10.8","7.126","76.9608","0.0522563832","USD","false"
"9888330147","2022-09-07T22:28:20.466216+00:00","LINK-PERP","sell","Market","1.9","7.1285","13.544149999999998","0.00919647785","USD","false"
"9887627549","2022-09-07T21:15:38.401115+00:00","NEAR-PERP","sell","Market","62.6","4.359","272.8734","0.1852810386","USD","false"
"9887627547","2022-09-07T21:15:38.401115+00:00","NEAR-PERP","sell","Market","15","4.359","65.385","0.044396415","USD","false"
"9887605784","2022-09-07T21:14:37.644340+00:00","BTC-PERP","sell","Market","0.01","19390","193.9","0.1316581","USD","false"
"9887602919","2022-09-07T21:14:34.440483+00:00","BTC-PERP","sell","Market","0.01","19397","193.97","0.13170563","USD","false"
"9887589846","2022-09-07T21:13:52.788179+00:00","BTC-PERP","sell","Market","0.01","19415","194.15","0.13182785","USD","false"
"9887574200","2022-09-07T21:12:13.180183+00:00","FTT-PERP","sell","Market","11.3","26.291","297.0883","0.2017229557","USD","false"
"9887574198","2022-09-07T21:12:13.180183+00:00","FTT-PERP","sell","Market","1.7","26.304","44.7168","0.0303627072","USD","false"
"9887477814","2022-09-07T21:03:38.902180+00:00","CRV-PERP","sell","Market","234","1.1675","273.195","0.185499405","USD","false"
"9887477812","2022-09-07T21:03:38.902180+00:00","CRV-PERP","sell","Market","30","1.168","35.04","0.02379216","USD","false"
"9887431568","2022-09-07T21:00:34.546363+00:00","CRV-PERP","buy","Market","264","1.16695","308.0748","0.2091827892","USD","false"
"9887429387","2022-09-07T21:00:27.180690+00:00","LINK-PERP","buy","Market","12.7","7.093","90.08109999999999","0.0611650669","USD","false"
"9887399128","2022-09-07T20:58:54.377679+00:00","CHZ-PERP","sell","Market","1990","0.191013","380.11587","0.25809867573","USD","false"
"9886901578","2022-09-07T20:31:37.888032+00:00","CRV-PERP","sell","Market","292","1.13635","331.81419999999997","0.2253018418","USD","false"
"9886897900","2022-09-07T20:31:35.416367+00:00","ETH-PERP","buy","Market","0.1","1650","165","0.112035","USD","false"
"9886874650","2022-09-07T20:30:49.329890+00:00","ETH-PERP","buy","Market","0.099","1638.8","162.2412","0.1101617748","USD","false"
"9886874648","2022-09-07T20:30:49.329890+00:00","ETH-PERP","buy","Market","0.001","1638.8","1.6388","0.0011127452","USD","false"
"9886869193","2022-09-07T20:30:32.607414+00:00","ETH-PERP","sell","Market","0.36","1635.1","588.636","0.399683844","USD","false"
"9886864246","2022-09-07T20:30:16.829751+00:00","CHZ-PERP","buy","Market","1990","0.191408","380.90191999999996","0.25863240368","USD","false"
"9886863635","2022-09-07T20:30:15.091578+00:00","NEAR-PERP","buy","Market","9","4.379","39.410999999999994","0.026760069","USD","false"
"9886863633","2022-09-07T20:30:15.091578+00:00","NEAR-PERP","buy","Market","68.6","4.377","300.26219999999995","0.2038780338","USD","false"
"9886863371","2022-09-07T20:30:14.204939+00:00","CRV-PERP","buy","Market","292","1.13105","330.26660000000004","0.2242510214","USD","false"
"9886808539","2022-09-07T20:27:47.966779+00:00","SECO-PERP","buy","Market","12","3.2527","39.032399999999996","0.0265029996","USD","false"
"9886808537","2022-09-07T20:27:47.966779+00:00","SECO-PERP","buy","Market","1","3.2385","3.2385","0.0021989415","USD","false"
"9886808535","2022-09-07T20:27:47.966779+00:00","SECO-PERP","buy","Market","4","3.2305","12.922","0.008774038","USD","false"
"9886667428","2022-09-07T20:22:56.347169+00:00","CHZ-PERP","sell","Market","1750","0.191259","334.70325","0.22726350675","USD","false"
"9886667426","2022-09-07T20:22:56.347169+00:00","CHZ-PERP","sell","Market","100","0.191392","19.139200000000002","0.0129955168","USD","false"
"9886614826","2022-09-07T20:22:15.312130+00:00","RUNE-PERP","sell","Market","151.2","1.8415","278.43479999999994","0.1890572292","USD","false"
"9886467406","2022-09-07T20:19:15.413063+00:00","NEAR-PERP","sell","Market","74.9","4.346","325.51540000000006","0.2210249566","USD","false"
"9885710704","2022-09-07T19:00:22.748748+00:00","NEAR-PERP","buy","Market","74.1","4.321","320.18609999999995","0.2174063619","USD","false"
"9885710702","2022-09-07T19:00:22.748748+00:00","NEAR-PERP","buy","Market","0.7","4.321","3.0246999999999997","0.0020537713","USD","false"
"9885710700","2022-09-07T19:00:22.748748+00:00","NEAR-PERP","buy","Market","0.1","4.321","0.4321","0.0002933959","USD","false"
"9885411014","2022-09-07T18:33:21.505006+00:00","NEAR-PERP","sell","Market","75.5","4.313","325.63149999999996","0.2211037885","USD","false"
"9885374999","2022-09-07T18:30:15.458205+00:00","NEAR-PERP","buy","Market","64.3","4.285","275.5255","0.1870818145","USD","false"
"9885374997","2022-09-07T18:30:15.458205+00:00","NEAR-PERP","buy","Market","11.2","4.285","47.992","0.032586568","USD","false"
"9885117905","2022-09-07T18:04:47.839365+00:00","CRV-PERP","sell","Market","295","1.0964","323.438","0.219614402","USD","false"
"9885116356","2022-09-07T18:04:40.480299+00:00","NEAR-PERP","sell","Market","80","4.239","339.12","0.23026248","USD","false"
"9885060876","2022-09-07T18:00:39.168768+00:00","CRV-PERP","buy","Market","295","1.0942","322.78900000000004","0.219173731","USD","false"
"9885060671","2022-09-07T18:00:38.317202+00:00","NEAR-PERP","buy","Market","80","4.215","337.2","0.2289588","USD","false"
"9885060215","2022-09-07T18:00:37.528964+00:00","CHZ-PERP","buy","Market","1850","0.190252","351.9662","0.2389850498","USD","false"
"9884716131","2022-09-07T17:32:16.630764+00:00","CRV-PERP","sell","Market","299","1.08695","324.99805000000003","0.22067367595","USD","false"
"9884697528","2022-09-07T17:30:11.167738+00:00","CRV-PERP","buy","Market","68","1.0828","73.6304","0.0499950416","USD","false"
"9884697526","2022-09-07T17:30:11.167738+00:00","CRV-PERP","buy","Market","2","1.08275","2.1655","0.0014703745","USD","false"
"9884697524","2022-09-07T17:30:11.167738+00:00","CRV-PERP","buy","Market","229","1.08255","247.90394999999998","0.16832678205","USD","false"
"9883529948","2022-09-07T15:31:18.664533+00:00","ETH-PERP","buy","Market","0.1","1541.3","154.13","0.10465427","USD","false"
"9883366546","2022-09-07T15:15:11.181588+00:00","RUNE-PERP","buy","Market","196.4","1.797","352.9308","0.2396400132","USD","false"
"9883211105","2022-09-07T15:00:17.275158+00:00","RUNE-PERP","buy","Market","209","1.794","374.946","0.254588334","USD","false"
"9883139689","2022-09-07T14:52:52.213860+00:00","ETH-PERP","buy","Market","0.099","1546.2","153.0738","0.1039371102","USD","false"
"9883139687","2022-09-07T14:52:52.213860+00:00","ETH-PERP","buy","Market","0.001","1546.2","1.5462","0.0010498698","USD","false"
"9883062299","2022-09-07T14:45:43.741843+00:00","FXS-PERP","buy","Market","16.2","5.98","96.876","0.065778804","USD","false"
"9882849247","2022-09-07T14:30:08.303337+00:00","FTM-PERP","buy","Market","1637","0.24915","407.85855000000004","0.27693595545","USD","false"
"9882100483","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","0.5","25.477","12.7385","0.0086494415","USD","false"
"9882100481","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","0.1","25.477","2.5477000000000003","0.0017298883","USD","false"
"9882100479","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","0.1","25.477","2.5477000000000003","0.0017298883","USD","false"
"9882100477","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","2","25.475","50.95","0.03459505","USD","false"
"9882100475","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","1.5","25.475","38.212500000000006","0.0259462875","USD","false"
"9882100473","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","6.6","25.4715","168.1119","0.1141479801","USD","false"
"9882100471","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","2","25.4715","50.943","0.034590297","USD","false"
"9882100469","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","0.1","25.471","2.5471000000000004","0.0017294809","USD","false"
"9882100467","2022-09-07T13:35:58.514463+00:00","FTT-PERP","buy","Market","0.1","25.47","2.547","0.001729413","USD","false"
"9882095596","2022-09-07T13:35:55.531696+00:00","BAL-PERP","buy","Market","12.29","6.8","83.57199999999999","0.056745388","USD","false"
"9882095594","2022-09-07T13:35:55.531696+00:00","BAL-PERP","buy","Market","2.48","6.7975","16.8578","0.0114464462","USD","false"
"9881808069","2022-09-07T13:15:05.596325+00:00","ETH-PERP","buy","Market","0.16","1532.1","245.136","0.166447344","USD","false"
"9881795535","2022-09-07T13:14:01.990289+00:00","FTT-PERP","sell","Market","13","25.3315","329.30949999999996","0.2236011505","USD","false"
"9881794406","2022-09-07T13:13:56.053889+00:00","ETH-PERP","sell","Market","0.16","1530.7","244.912","0.166295248","USD","false"
"9881794320","2022-09-07T13:13:55.578932+00:00","BTC-PERP","sell","Market","0.01","18807","188.07","0.12769953","USD","false"
"9881659779","2022-09-07T13:06:52.646287+00:00","CHZ-PERP","buy","Market","1240","0.187755","232.8162","0.1580821998","USD","false"
"9881659777","2022-09-07T13:06:52.646287+00:00","CHZ-PERP","buy","Market","850","0.187702","159.54670000000002","0.1083322093","USD","false"
"9881658211","2022-09-07T13:06:51.491694+00:00","ADA-PERP","buy","Market","928","0.46643","432.84704","0.29390314016","USD","false"
"9881635976","2022-09-07T13:06:36.856541+00:00","DAWN-PERP","buy","Market","27.6","0.802","22.1352","0.0150298008","USD","false"
"9881635974","2022-09-07T13:06:36.856541+00:00","DAWN-PERP","buy","Market","443.5","0.8015","355.46524999999997","0.24136090475","USD","false"
"9881632535","2022-09-07T13:06:35.543093+00:00","TOMO-PERP","buy","Market","223.2","0.46945","104.78124","0.07114646196","USD","false"
"9881582409","2022-09-07T13:04:03.397950+00:00","FTT-PERP","buy","Market","13","25.3085","329.0105","0.2233981295","USD","false"
"9881549544","2022-09-07T13:03:04.421080+00:00","NEAR-PERP","buy","Market","94.1","4.108","386.5627999999999","0.2624761412","USD","false"
"9881532190","2022-09-07T13:02:36.577986+00:00","SAND-PERP","buy","Market","443","0.8769","388.4667","0.2637688893","USD","false"
"9881529849","2022-09-07T13:02:33.692894+00:00","CRV-PERP","buy","Market","391","1.0472","409.4552","0.2780200808","USD","false"
"9881461985","2022-09-07T13:00:15.550313+00:00","BAL-PERP","sell","Market","14.77","6.68","98.66359999999999","0.0669925844","USD","false"
"9881179889","2022-09-07T12:30:16.130788+00:00","NEAR-PERP","sell","Market","94.1","4.049","381.0109","0.2587064011","USD","false"
"9881179685","2022-09-07T12:30:14.676688+00:00","CHZ-PERP","sell","Market","1880","0.184422","346.71336","0.23541837144","USD","false"
"9881179683","2022-09-07T12:30:14.676688+00:00","CHZ-PERP","sell","Market","40","0.184431","7.3772400000000005","0.00500914596","USD","false"
"9881179681","2022-09-07T12:30:14.676688+00:00","CHZ-PERP","sell","Market","170","0.184432","31.353440000000003","0.02128898576","USD","false"
"9880898064","2022-09-07T12:07:07.964900+00:00","NEAR-PERP","buy","Market","94.4","4.046","381.9424","0.2593388896","USD","false"
"9880725373","2022-09-07T11:44:12.278363+00:00","CHZ-PERP","buy","Market","1730","0.184824","319.74552","0.21710720808","USD","false"
"9880725371","2022-09-07T11:44:12.278363+00:00","CHZ-PERP","buy","Market","280","0.184823","51.75044","0.03513854876","USD","false"
"9880593740","2022-09-07T11:30:13.324383+00:00","CHZ-PERP","sell","Market","240","0.18554","44.5296","0.0302355984","USD","false"
"9880593738","2022-09-07T11:30:13.324383+00:00","CHZ-PERP","sell","Market","1770","0.18554","328.4058","0.2229875382","USD","false"
"9880381951","2022-09-07T11:07:07.029777+00:00","REN-PERP","buy","Market","2856","0.1158","330.7248","0.2245621392","USD","false"
"9880348627","2022-09-07T11:02:43.976254+00:00","BAL-PERP","buy","Market","57.3","6.66","381.618","0.259118622","USD","false"
"9879500498","2022-09-07T09:01:46.558694+00:00","ETH-PERP","buy","Market","0.16","1523.6","243.77599999999998","0.165523904","USD","false"
"9879485379","2022-09-07T09:00:54.108306+00:00","BTC-PERP","buy","Market","0.01","18805","188.05","0.12768595","USD","false"
"9879058666","2022-09-07T08:00:11.564324+00:00","BAL-PERP","sell","Market","24.1","6.6525","160.32525","0.10886084475","USD","false"
"9879058664","2022-09-07T08:00:11.564324+00:00","BAL-PERP","sell","Market","8.4","6.655","55.902","0.037957458","USD","false"
"9879058662","2022-09-07T08:00:11.564324+00:00","BAL-PERP","sell","Market","1.79","6.655","11.912450000000002","0.00808855355","USD","false"
"9879058660","2022-09-07T08:00:11.564324+00:00","BAL-PERP","sell","Market","16.66","6.655","110.87230000000001","0.0752822917","USD","false"
"9879058658","2022-09-07T08:00:11.564324+00:00","BAL-PERP","sell","Market","6.35","6.655","42.25925","0.02869403075","USD","false"
"9878856648","2022-09-07T07:35:23.105527+00:00","BAL-PERP","buy","Market","25.38","6.6425","168.58665","0.11447033535","USD","false"
"9878856646","2022-09-07T07:35:23.105527+00:00","BAL-PERP","buy","Market","37.65","6.64","249.99599999999998","0.169747284","USD","false"
"9878822103","2022-09-07T07:30:11.248707+00:00","NEAR-PERP","sell","Market","9.7","4.085","39.6245","0.0269050355","USD","false"
"9878822101","2022-09-07T07:30:11.248707+00:00","NEAR-PERP","sell","Market","82.4","4.085","336.60400000000004","0.228554116","USD","false"
"9878822099","2022-09-07T07:30:11.248707+00:00","NEAR-PERP","sell","Market","2.2","4.086","8.989200000000002","0.0061036668","USD","false"
"9878822097","2022-09-07T07:30:11.248707+00:00","NEAR-PERP","sell","Market","0.1","4.086","0.4086000000000001","0.0002774394","USD","false"
"9877342143","2022-09-07T04:00:13.075995+00:00","TOMO-PERP","sell","Market","223.2","0.4597","102.60503999999999","0.06966882216","USD","false"
"9876794057","2022-09-07T03:00:20.104145+00:00","CRV-PERP","sell","Market","391","1.02345","400.16895","0.27171471705","USD","false"
"9876793695","2022-09-07T03:00:18.602354+00:00","BAL-PERP","sell","Market","1.62","6.6925","10.84185","0.00736161615","USD","false"
"9876793693","2022-09-07T03:00:18.602354+00:00","BAL-PERP","sell","Market","0.01","6.6925","0.066925","0.000045442075","USD","false"
"9876793691","2022-09-07T03:00:18.602354+00:00","BAL-PERP","sell","Market","8.52","6.6925","57.0201","0.0387166479","USD","false"
"9876793689","2022-09-07T03:00:18.602354+00:00","BAL-PERP","sell","Market","52.88","6.6925","353.8994","0.2402976926","USD","false"
"9876793216","2022-09-07T03:00:16.351331+00:00","REN-PERP","sell","Market","2856","0.1127","321.8712","0.2185505448","USD","false"
"9876792562","2022-09-07T03:00:12.045896+00:00","ADA-PERP","sell","Market","554","0.455315","252.24451000000002","0.17127402229","USD","false"
"9876792560","2022-09-07T03:00:12.045896+00:00","ADA-PERP","sell","Market","290","0.455325","132.04425","0.08965804575","USD","false"
"9876792558","2022-09-07T03:00:12.045896+00:00","ADA-PERP","sell","Market","2","0.455325","0.91065","0.00061833135","USD","false"
"9876792556","2022-09-07T03:00:12.045896+00:00","ADA-PERP","sell","Market","82","0.455325","37.33665","0.02535158535","USD","false"
"9876476623","2022-09-07T02:30:14.503954+00:00","SAND-PERP","sell","Market","443","0.85705","379.67314999999996","0.25779806885","USD","false"
"9876475995","2022-09-07T02:30:12.491927+00:00","FTM-PERP","sell","Market","1637","0.24165","395.58105","0.26859953295","USD","false"
"9876441880","2022-09-07T02:27:45.388956+00:00","ADA-PERP","buy","Market","393","0.45561","179.05473","0.12157816167","USD","false"
"9876441878","2022-09-07T02:27:45.388956+00:00","ADA-PERP","buy","Market","500","0.45557","227.785","0.154666015","USD","false"
"9876389248","2022-09-07T02:25:37.861873+00:00","FIL-PERP","buy","Market","16.1","5.53","89.03300000000002","0.060453407","USD","false"
"9876324848","2022-09-07T02:24:39.593485+00:00","BAL-PERP","buy","Market","7.1","6.7","47.57","0.03230003","USD","false"
"9876324846","2022-09-07T02:24:39.593485+00:00","BAL-PERP","buy","Market","52.9","6.695","354.1655","0.2404783745","USD","false"
"9875956577","2022-09-07T02:00:11.696007+00:00","ADA-PERP","sell","Market","893","0.459485","410.32010499999996","0.278607351295","USD","false"
"9875839049","2022-09-07T01:45:32.772990+00:00","ADA-PERP","buy","Market","874","0.458165","400.43621","0.27189618659","USD","false"
"9875830729","2022-09-07T01:44:56.388074+00:00","TOMO-PERP","buy","Market","224.7","0.45555","102.362085","0.069503855715","USD","false"
"9875462802","2022-09-07T01:00:10.945666+00:00","ADA-PERP","sell","Market","874","0.461025","402.93585","0.27359344215","USD","false"
"9874911982","2022-09-07T00:20:20.093224+00:00","ADA-PERP","buy","Market","13","0.45548","5.92124","0.00402052196","USD","false"
"9874911980","2022-09-07T00:20:20.093224+00:00","ADA-PERP","buy","Market","864","0.455375","393.44399999999996","0.267148476","USD","false"
"9874486421","2022-09-07T00:00:20.222277+00:00","DAWN-PERP","sell","Market","471","0.771","363.141","0.246572739","USD","false"
"9874486419","2022-09-07T00:00:20.222277+00:00","DAWN-PERP","sell","Market","0.1","0.773","0.07730000000000001","0.0000524867","USD","false"
"9874485830","2022-09-07T00:00:19.011079+00:00","FIL-PERP","sell","Market","16.1","5.6","90.16","0.06121864","USD","false"
"9874485326","2022-09-07T00:00:18.029255+00:00","BAL-PERP","sell","Market","49.04","6.76","331.5104","0.2250955616","USD","false"
"9874485324","2022-09-07T00:00:18.029255+00:00","BAL-PERP","sell","Market","8.18","6.7625","55.31725","0.03756041275","USD","false"
"9874485322","2022-09-07T00:00:18.029255+00:00","BAL-PERP","sell","Market","2.78","6.7625","18.79975","0.01276503025","USD","false"
"9874484768","2022-09-07T00:00:16.366473+00:00","ADA-PERP","sell","Market","877","0.462505","405.616885","0.275413864915","USD","false"
"9874483192","2022-09-07T00:00:13.607922+00:00","TOMO-PERP","sell","Market","224.7","0.46115","103.62040499999999","0.070358254995","USD","false"
"9874382264","2022-09-06T23:53:09.639816+00:00","BAL-PERP","buy","Limit","16.8","6.765","113.652","0.022048488","USD","false"
"9874381848","2022-09-06T23:53:09.490946+00:00","BAL-PERP","buy","Limit","40.9","6.765","276.6885","0.053677569","USD","false"
"9874247441","2022-09-06T23:37:10.376417+00:00","ADA-PERP","buy","Market","846","0.4631","391.7826","0.2660203854","USD","false"
"9873931527","2022-09-06T23:00:21.587094+00:00","ADA-PERP","sell","Market","846","0.46662","394.76052","0.26804239308","USD","false"
"9873931031","2022-09-06T23:00:19.374556+00:00","BAL-PERP","sell","Market","57.7","6.8425","394.81225","0.26807751775","USD","false"
"9873747821","2022-09-06T22:33:56.763519+00:00","BAL-PERP","buy","Market","0.77","6.84","5.2668","0.0035761572","USD","false"
"9873747819","2022-09-06T22:33:56.763519+00:00","BAL-PERP","buy","Market","55.13","6.84","377.0892","0.2560435668","USD","false"
"9873638011","2022-09-06T22:19:27.853330+00:00","DAWN-PERP","buy","Limit","466.1","0.785","365.8885","0.070982369","USD","false"
"9873507320","2022-09-06T22:01:56.542850+00:00","ADA-PERP","buy","Market","829","0.462775","383.640475","0.260491882525","USD","false"
"9873042910","2022-09-06T21:00:20.546320+00:00","ADA-PERP","sell","Market","829","0.46543","385.84147","0.26198635813","USD","false"
"9873042510","2022-09-06T21:00:18.904393+00:00","BAL-PERP","sell","Market","55.9","6.905","385.9895","0.2620868705","USD","false"
"9872872312","2022-09-06T20:45:08.608036+00:00","FXS-PERP","sell","Market","16.2","6.2125","100.6425","0.0683362575","USD","false"
"9872713494","2022-09-06T20:30:10.695176+00:00","FXS-PERP","sell","Market","61.8","6.2275","384.85949999999997","0.2613196005","USD","false"
"9872436114","2022-09-06T20:09:58.626344+00:00","ADA-PERP","buy","Market","855","0.46183","394.86465000000004","0.26811309735","USD","false"
"9872204842","2022-09-06T20:00:34.117526+00:00","ADA-PERP","sell","Market","337","0.46479","156.63423","0.10635464217","USD","false"
"9872204840","2022-09-06T20:00:34.117526+00:00","ADA-PERP","sell","Market","36","0.46479","16.73244","0.01136132676","USD","false"
"9872204838","2022-09-06T20:00:34.117526+00:00","ADA-PERP","sell","Market","342","0.46479","158.95818","0.10793260422","USD","false"
"9872204836","2022-09-06T20:00:34.117526+00:00","ADA-PERP","sell","Market","121","0.46482","56.24322","0.03818914638","USD","false"
"9872204834","2022-09-06T20:00:34.117526+00:00","ADA-PERP","sell","Market","19","0.46482","8.83158","0.00599664282","USD","false"
"9872203943","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","41.2","0.787","32.424400000000006","0.0220161676","USD","false"
"9872203941","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","384.2","0.787","302.3654","0.2053061066","USD","false"
"9872203939","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","13","0.787","10.231","0.006946849","USD","false"
"9872203937","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","27.5","0.7875","21.65625","0.01470459375","USD","false"
"9872203935","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","0.1","0.788","0.07880000000000001","0.0000535052","USD","false"
"9872203933","2022-09-06T20:00:32.302522+00:00","DAWN-PERP","sell","Market","0.1","0.7895","0.07895","0.00005360705","USD","false"
"9871832108","2022-09-06T19:32:17.535407+00:00","BAL-PERP","buy","Market","56.36","6.9","388.884","0.264052236","USD","false"
"9871820850","2022-09-06T19:31:48.143388+00:00","ADA-PERP","buy","Market","835","0.465805","388.947175","0.264095131825","USD","false"
"9871778092","2022-09-06T19:30:47.701030+00:00","REN-PERP","buy","Market","2602","0.116","301.832","0.204943928","USD","false"
"9871327014","2022-09-06T19:00:26.919832+00:00","BAL-PERP","sell","Market","56.36","6.9425","391.2793","0.2656786447","USD","false"
